seed,PGR-PLR,se_diff,ratio,beta_gross,beta_net
20260913,0.0008494354170939244,0.00042789202433141967,1.0169405148311725,0.0012322710866682594,-0.004736937174830525
7,0.0008041062491207368,0.00043484086332777557,1.0162413842355198,-0.013378774156183219,-0.01909928923765571
101,8.053188231155889e-05,0.0004945046040553221,1.001586779746898,-0.01358546678276516,-0.019375747544712316
4242,0.00016783745819739376,0.00043107540513630233,1.0033210693889072,0.011778996170101851,0.006541317624508021
31337,0.0004137640170805146,0.00045539168889609623,1.0081838250374973,-0.012561197278423784,-0.018545421674382147
2,-0.0006170568940647367,0.0004294514839247848,0.9877835931439451,0.016561173380568575,0.010921728217165425
13,0.00036525043847773775,0.0004294262155043639,1.0071978516972184,0.0071998728513297736,0.0012068056783155479
55,-0.0002819719222042008,0.00045894788330440057,0.9944461354307446,0.027823215974647993,0.02195431381375627
