,mean cost drag,sd turnover,mean turnover,mean ret_gross,mean ret_net
1,0.0060566998750896895,0.18088094633422613,1.004614621367516,0.18905157087204175,0.18299487099695205
2,0.0064244256213137185,0.18279388638659114,1.0720841306330458,0.18621316081101225,0.1797887351896985
3,0.006437652653849469,0.1867754955768783,1.0683650152789423,0.19148470660963823,0.18504705395578874
4,0.013365862660533473,0.765051634761544,2.227657068779703,0.18991313300533494,0.17654727034480147
5,0.02528311304095596,0.6915831638399697,4.245793898826262,0.1864814543298557,0.16119834128889973
6,0.019889380979730524,0.7409081239383152,3.3612519912803127,0.18120990494176026,0.16132052396202973
7,0.008745125377044857,0.15884597907826237,1.1944951090419458,0.18373017569529576,0.1749850503182509
8,0.006293656415157516,0.1826069407142015,1.0466796787200368,0.18769102891865963,0.1813973725035021
